customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2277-BKJKN,Female,True,True,False,71,True,False,Fiber optic,False,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.2,7213.75,No
9809-IMGCQ,Male,True,False,False,22,True,True,Fiber optic,False,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.7,2082.95,Yes
5208-HFSBT,Female,False,False,False,2,True,False,DSL,False,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.05,102.75,Yes
5035-PGZXH,Female,False,False,False,56,True,True,Fiber optic,False,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,No
8695-WDYEA,Male,False,False,False,1,True,False,DSL,True,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51.25,No
6543-JXSOO,Female,False,True,True,23,True,False,DSL,True,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1282.85,No
8016-ZMGMO,Female,True,True,False,66,True,True,DSL,False,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,No
8605-ITULD,Female,False,False,False,1,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No
3254-YRILK,Male,True,False,False,19,True,True,Fiber optic,False,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.2,1775.8,Yes
6416-YJTTB,Male,False,False,False,11,True,False,Fiber optic,True,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,No
2667-WYLWJ,Female,False,True,True,8,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,Yes,Mailed check,19.75,145.0,Yes
4472-VESGY,Female,False,True,True,52,True,True,Fiber optic,True,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,No
3195-TQDZX,Male,False,False,False,3,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.25,61.45,No
3128-YOVTD,Female,False,True,True,51,True,False,Fiber optic,True,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.15,4018.55,No
0529-ONKER,Male,True,False,False,15,True,True,Fiber optic,False,No,No,No,No,No,Month-to-month,No,Electronic check,75.65,1146.65,Yes
1728-CXQBE,Male,True,True,False,64,True,True,Fiber optic,False,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,6081.4,No
7041-TXQJH,Female,False,False,False,37,False,False,DSL,False,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.2,1478.85,No
5014-GSOUQ,Male,False,False,False,13,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Mailed check,19.95,243.65,No
5724-BIDBU,Male,False,True,False,49,True,True,DSL,True,No,No,No,No,No,One year,Yes,Electronic check,55.35,2633.95,No
0481-SUMCB,Female,True,False,False,45,True,True,Fiber optic,False,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15,4735.35,No
1769-GRUIK,Female,False,False,False,18,True,False,Fiber optic,False,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.1,1247.75,No
5240-IJOQT,Male,True,False,False,1,True,True,Fiber optic,False,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes
8819-WFGGJ,Male,False,True,False,68,False,False,DSL,True,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.1,3794.5,No
7427-AUFPY,Male,False,False,False,54,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7,No
2811-POVEX,Female,True,True,True,23,True,False,Fiber optic,False,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55,No
1092-GANHU,Male,False,False,False,17,True,False,Fiber optic,False,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.65,1313.55,Yes
7898-PDWQE,Male,False,True,False,71,True,True,DSL,True,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.4,5727.15,No
9972-EWRJS,Female,False,True,True,67,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.25,1372.9,No
9314-IJWSQ,Female,False,True,True,14,True,True,Fiber optic,False,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,1203.9,No
0661-XEYAN,Female,True,False,False,1,False,False,DSL,False,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.8,25.8,Yes
5799-JRCZO,Female,False,False,True,63,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1215.1,No
1921-KYSAY,Female,False,False,False,41,True,True,DSL,False,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.6,2877.05,No
6198-RTPMF,Female,False,True,False,17,True,True,Fiber optic,False,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.6,1579.7,No
2924-KHUVI,Male,False,True,False,56,True,True,Fiber optic,True,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,No
1925-GMVBW,Female,False,False,False,5,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,96.1,No
7881-EVUAD,Female,False,False,False,2,False,False,DSL,True,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,Yes
6184-DYUOB,Female,False,True,False,3,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,55.25,No
9207-ZPANB,Male,False,False,False,37,True,True,DSL,True,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.45,2443.3,No
5766-XQXMQ,Female,False,False,False,29,True,False,DSL,True,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.85,1970.5,Yes
9327-QSDED,Male,False,False,False,8,True,False,DSL,False,No,No,No,No,No,Month-to-month,No,Mailed check,43.55,335.4,No
1656-DRSMG,Female,False,False,False,63,True,True,Fiber optic,False,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.85,7002.95,No
3012-VFFMN,Female,False,True,True,7,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,158.95,No
2984-AFWNC,Female,False,False,False,3,True,False,Fiber optic,False,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.4,293.15,No
0640-YJTPY,Male,False,True,True,72,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1493.75,No
8096-LOIST,Female,False,False,False,19,True,False,DSL,False,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.2,1093.4,No
9764-REAFF,Female,False,True,False,59,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.4,1057.85,No
3703-VAVCL,Male,False,True,True,2,True,False,Fiber optic,False,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.0,190.05,Yes
7107-UBYKY,Female,False,True,True,35,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.75,882.55,No
4881-GQJTW,Male,False,False,False,14,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.6,300.4,No
8519-QJGJD,Female,False,False,False,14,True,False,Fiber optic,False,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.35,1025.95,Yes
7876-DNYAP,Female,False,True,True,69,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,No
7905-NJMXS,Male,True,True,False,7,True,True,DSL,True,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,475.0,No
2882-WDTBA,Male,False,True,True,69,True,False,DSL,True,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15,No
2091-GPPIQ,Female,False,True,True,72,True,True,DSL,False,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.95,5730.15,No
6326-MTTXK,Male,False,False,False,8,True,True,Fiber optic,False,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,819.55,Yes
5071-FBJFS,Female,False,True,True,4,True,False,DSL,True,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,No
2796-UUZZO,Male,False,True,True,63,True,False,Fiber optic,False,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,No
2429-AYKKO,Male,False,False,False,72,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1434.1,No
9798-OPFEM,Female,False,False,False,46,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,Yes,Electronic check,21.1,937.1,No
0330-IVZHA,Female,False,True,False,5,True,False,Fiber optic,False,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,330.15,Yes
3794-NFNCH,Male,False,True,False,30,True,False,DSL,False,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,1474.9,No
5193-QLVZB,Male,False,False,False,63,True,True,Fiber optic,False,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.75,6536.5,No
7114-AEOZE,Female,False,False,False,60,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1128.1,No
2886-KEFUM,Female,False,True,False,63,True,True,Fiber optic,False,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.5,6873.75,Yes
5522-NYKPB,Male,False,True,True,25,True,False,Fiber optic,False,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9,2199.05,No
4237-RLAQD,Male,False,False,False,1,True,False,DSL,False,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,Yes
9957-YODKZ,Male,True,True,False,6,True,True,Fiber optic,False,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,No
6518-KZXCB,Male,False,False,False,22,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5,No
2245-ADZFJ,Female,False,True,True,31,True,True,DSL,False,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,No
7776-QGYJC,Female,False,True,True,39,True,False,Fiber optic,False,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.5,3107.3,No
9313-QOLTZ,Male,False,False,False,26,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,518.3,No
9651-GTSAQ,Female,False,True,False,53,True,False,Fiber optic,True,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,5769.75,Yes
3186-BAXNB,Female,False,False,False,1,True,False,Fiber optic,False,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.7,91.7,Yes
4672-FOTSD,Male,False,False,False,12,True,True,DSL,True,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832.3,No
0637-YLETY,Female,False,False,False,16,True,True,Fiber optic,False,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,Yes
9818-XQCUV,Female,False,False,False,2,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,45.3,No
7338-ERIVA,Male,False,False,True,39,False,False,DSL,True,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,1790.6,No
1157-BQCUW,Male,False,False,False,1,True,True,Fiber optic,False,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,74.95,Yes
8259-NFJTV,Female,False,True,True,7,False,False,DSL,True,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.65,246.6,No
3223-DWFIO,Male,True,False,False,4,True,False,Fiber optic,False,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,No
2660-EMUBI,Male,True,False,False,10,True,True,Fiber optic,False,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,898.35,Yes
6968-GMKPR,Female,False,False,False,55,True,False,Fiber optic,False,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.55,4509.5,No
4751-ERMAN,Male,False,True,True,72,True,False,DSL,False,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,5480.25,No
1436-ZMJAN,Female,False,True,False,10,True,False,DSL,False,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.8,653.15,No
3292-PBZEJ,Male,True,False,False,11,True,True,Fiber optic,False,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,No
0799-DDIHE,Female,False,True,True,15,True,False,DSL,False,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,639.45,No
3070-FNFZQ,Female,False,True,True,23,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,478.75,No
2812-SFXMJ,Male,False,False,True,1,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No
7675-OZCZG,Female,True,False,False,3,True,False,DSL,False,No,No,No,No,No,Month-to-month,No,Electronic check,45.0,127.1,Yes
5014-WUQMG,Male,False,True,True,47,True,False,Fiber optic,True,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,4391.45,No
5312-TSZVC,Female,False,False,True,15,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,No,Mailed check,19.65,270.6,No
2003-CKLOR,Male,False,False,False,66,True,False,Fiber optic,False,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.5,6710.5,Yes
0993-OSGPT,Female,True,True,False,68,True,False,DSL,False,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.65,3975.9,No
9254-RBFON,Female,False,True,True,17,True,False,Fiber optic,False,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.6,1704.95,Yes
1205-WNWPJ,Female,False,False,False,7,True,False,DSL,False,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415.95,Yes
9391-EOYLI,Male,True,True,False,12,True,False,Fiber optic,False,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.45,950.2,Yes
7108-DGVUU,Female,True,True,False,21,True,True,DSL,False,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.7,1497.05,No
2782-JEEBU,Male,False,False,False,21,False,False,DSL,False,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.0,780.15,No
5127-BZENZ,Female,False,True,True,56,True,True,DSL,True,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,No
2720-FVBQP,Female,False,True,True,6,True,True,DSL,False,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25,No
9906-NHHVC,Female,True,False,False,65,False,False,DSL,False,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517.9,No
4522-XRWWI,Male,False,True,False,42,True,True,DSL,True,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.45,3375.9,No
3766-EJLFL,Female,False,True,True,68,True,True,Fiber optic,True,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,7508.55,No
5939-SXWHM,Male,False,True,True,48,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.3,1245.05,No
8152-UOBNY,Female,True,False,False,50,True,True,Fiber optic,False,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,5347.95,No
7351-KYHQH,Female,True,False,False,7,True,False,DSL,False,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65,No
7643-RCHXS,Female,False,True,True,63,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Electronic check,19.35,1263.85,No
8246-SHFGA,Male,False,False,False,17,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.1,385.55,No
8387-MOJJT,Female,False,True,True,42,True,False,Fiber optic,False,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,Yes
0620-XEFWH,Male,False,True,True,4,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,84.2,No
6485-QXWWE,Female,False,False,True,62,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.0,1638.7,No
2761-OCIAX,Male,True,False,False,2,True,False,Fiber optic,False,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,Yes
7321-VGNKU,Female,False,True,False,2,True,False,Fiber optic,False,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,120.25,No
5327-CNLUQ,Male,False,True,False,48,True,True,Fiber optic,True,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.9,4473.45,No
7552-KEYGT,Male,False,True,False,27,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,520.55,No
5816-JMLGY,Female,False,True,True,70,True,False,DSL,False,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4,5717.85,No
3068-OMWZA,Male,True,False,False,1,True,True,Fiber optic,False,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,88.8,Yes
2927-QRRQV,Male,False,True,False,46,True,True,Fiber optic,False,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.65,4312.5,No
6032-KRXXO,Male,False,False,False,30,True,False,Fiber optic,False,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.25,2755.35,Yes
7459-RRWQZ,Female,False,False,False,15,True,True,DSL,True,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.65,994.55,Yes
6265-SXWBU,Male,False,True,True,69,True,True,Fiber optic,False,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.75,6511.25,No
7941-RCJOW,Male,False,False,False,65,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1218.65,No
6374-NTQLP,Male,True,True,True,72,True,False,Fiber optic,True,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1,7447.7,No
4154-AQUGT,Male,True,True,False,13,True,False,Fiber optic,False,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,Yes
2387-KDZQY,Male,False,False,False,17,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,Yes,Mailed check,20.1,279.5,No
3584-WKTTW,Male,False,True,False,51,True,True,Fiber optic,True,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.55,5720.35,No
3399-BMLVW,Male,False,True,True,51,True,False,DSL,True,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),60.5,3121.45,No
1971-DTCZB,Female,False,True,False,72,True,True,DSL,True,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.95,6468.6,No
3092-IGHWF,Male,False,True,True,67,True,True,Fiber optic,False,Yes,Yes,No,No,No,One year,No,Electronic check,87.4,5918.8,Yes
3374-PZLXD,Male,False,False,False,34,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,675.6,No
3813-DHBBB,Male,False,True,False,67,False,False,DSL,True,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.95,3521.7,No
2812-REYAT,Female,False,True,False,49,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.05,923.1,No
6518-PPLMZ,Male,False,True,True,53,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,Yes,Mailed check,19.4,1110.35,No
4939-KYYPY,Male,False,False,False,27,True,True,DSL,False,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.45,1611.65,No
8017-LXHFA,Female,True,False,False,23,True,False,Fiber optic,False,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2293.6,Yes
5930-GBIWP,Male,False,False,False,69,True,True,DSL,True,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,5553.25,No
6022-KOUQO,Female,False,True,True,2,False,False,DSL,False,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.05,44.75,No
6352-TWCAU,Female,False,False,False,35,True,True,Fiber optic,False,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.45,3029.1,Yes
2361-UPSND,Female,False,True,False,46,True,False,DSL,True,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.6,3231.05,No
6035-RIIOM,Female,False,False,False,54,True,True,Fiber optic,False,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.2,5129.45,No
2929-QNSRW,Female,False,True,False,56,True,True,Fiber optic,False,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,5508.35,Yes
1262-OPMFY,Female,False,True,False,9,True,False,Fiber optic,False,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,655.9,Yes
9504-DSHWM,Male,False,False,False,20,True,True,DSL,True,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.2,1191.2,No
5035-BVCXS,Male,False,False,False,11,True,False,Fiber optic,False,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.9,866.4,No
6267-DCFFZ,Female,True,True,False,30,True,True,Fiber optic,False,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05,2627.2,No
3533-UVMOM,Male,False,True,False,68,True,False,DSL,True,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),70.95,4741.45,No
2439-LYPMQ,Male,True,True,False,38,True,True,Fiber optic,False,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.6,4009.2,No
4248-QPAVC,Female,True,True,False,17,True,True,Fiber optic,True,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.35,1463.45,Yes
1899-VXWXM,Male,False,False,False,48,True,True,Fiber optic,False,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.1,5082.8,Yes
1478-VPOAD,Female,False,False,False,1,True,False,DSL,False,No,No,No,No,No,Month-to-month,No,Electronic check,43.8,43.8,No
9995-HOTOH,Male,False,True,True,63,False,False,DSL,True,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,59.0,3707.6,No
2988-PLAHS,Female,False,False,False,3,True,False,DSL,False,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.95,220.45,No
1371-OJCEK,Female,False,False,False,48,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,No,Bank transfer (automatic),24.35,1133.7,No
4999-IEZLT,Male,False,False,False,66,False,False,DSL,False,No,No,Yes,No,No,One year,No,Credit card (automatic),29.45,1983.15,No
8883-ANODQ,Female,False,True,True,68,True,True,Fiber optic,False,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.4,5746.75,No
4690-LLKUA,Male,True,False,False,17,True,False,DSL,False,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.05,770.6,Yes
2351-RRBUE,Female,False,True,True,7,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,No,Mailed check,20.65,134.05,No
5980-BDHPY,Male,False,True,False,72,True,True,DSL,True,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.1,6230.1,No
1498-DQNRX,Female,False,True,False,29,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,573.05,No
9469-WEJBT,Male,False,True,False,37,True,False,Fiber optic,False,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.35,3419.3,No
3331-HQDTW,Female,False,False,False,34,True,True,Fiber optic,True,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.8,3587.25,Yes
9490-DFPMD,Female,True,False,False,42,True,True,Fiber optic,False,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.65,3541.35,Yes
2581-VKIRT,Female,False,True,True,59,True,True,DSL,True,Yes,No,Yes,No,No,One year,No,Mailed check,65.5,3801.3,No
5442-XSDCW,Male,False,True,True,11,True,False,Fiber optic,False,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,868.5,Yes
7426-WEIJX,Male,True,True,True,60,True,True,Fiber optic,True,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.95,4859.1,No
2851-MMUTZ,Female,False,False,False,27,True,False,DSL,False,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.15,1439.35,No
3049-NDXFL,Female,False,False,False,1,True,True,Fiber optic,False,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.8,85.8,Yes
8580-AECUZ,Male,True,False,False,1,True,False,Fiber optic,False,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.1,79.1,Yes
3307-TLCUD,Male,False,True,False,17,False,False,DSL,True,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.4,592.75,No
6625-FLENO,Male,False,True,False,58,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Two year,No,Mailed check,20.75,1185.95,No
2967-MXRAV,Male,False,True,True,1,True,False,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,One year,No,Mailed check,18.8,18.8,No
7963-GQRMY,Female,False,True,True,3,True,False,DSL,False,No,No,No,No,No,Month-to-month,No,Mailed check,44.3,134.5,Yes
8189-HBVRW,Female,False,False,False,53,True,True,Fiber optic,True,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.8,4921.2,No
4163-KIUHY,Male,False,False,False,35,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.6,901.25,No
1228-FZFRV,Male,False,True,True,50,True,True,Fiber optic,True,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.95,5341.8,Yes
3500-NSDOA,Male,False,True,True,68,True,True,DSL,False,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.8,4859.95,No
1171-TYKUR,Male,False,True,False,47,True,True,No,No Internet,No Internet,No internet service,No internet,No internet service,No internet service,Month-to-month,No,Electronic check,25.4,1139.2,No
3761-FLYZI,Female,True,True,False,65,True,True,Fiber optic,False,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.8,7082.45,No
2058-DCJBE,Male,False,False,False,5,True,False,Fiber optic,False,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,324.6,Yes
5364-XYIRR,Male,False,True,False,51,True,True,Fiber optic,False,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,4812.75,Yes
4829-AUOAX,Female,False,False,False,46,True,True,Fiber optic,False,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05,4399.5,Yes
1219-NNDDO,Female,False,False,False,9,True,True,Fiber optic,False,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.85,663.55,No
